Time (ms), Position (count), Velocity (count/s), Acceleration (count/s^2)
46482, 1981, 0.00, 0.00
46484, 1981, 0.00, 0.00
46486, 1981, 0.00, 0.00
46488, 1981, 0.00, 0.00
46490, 1981, 0.00, 0.00
46492, 1981, 0.00, 0.00
46494, 1981, 0.00, 0.00
46496, 1981, 0.00, 0.00
46498, 1981, 0.00, 0.00
46500, 1981, 0.00, 0.00
46502, 1981, 0.00, 0.00
46504, 1981, 0.00, 0.00
46506, 1981, 0.00, 0.00
46508, 1981, 0.00, 0.00
46510, 1981, 0.00, 0.00
46512, 1981, 0.00, 0.00
46514, 1981, 0.00, 0.00
46516, 1981, 0.00, 0.00
46518, 1981, 0.00, 0.00
46520, 1981, 0.00, 0.00
46522, 1981, 0.00, 0.00
46524, 1981, 0.00, 0.00
46526, 1981, 0.00, 0.00
46528, 1981, 0.00, 0.00
46530, 1981, 0.00, 0.00
46532, 1981, 0.00, 0.00
46534, 1981, 0.00, 0.00
46536, 1981, 0.00, 0.00
46538, 1981, 0.00, 0.00
46540, 1981, 0.00, 0.00
46542, 1981, 0.00, 0.00
46544, 1981, 0.00, 0.00
46546, 1981, 0.00, 0.00
46548, 1981, 0.00, 0.00
46550, 1981, 0.00, 0.00
46552, 1981, 0.00, 0.00
46554, 1981, 0.00, 0.00
46556, 1981, 0.00, 0.00
46558, 1981, 0.00, 0.00
46560, 1981, 0.00, 0.00
46562, 1981, 0.00, 0.00
46564, 1981, 0.00, 0.00
46566, 1981, 0.00, 0.00
46568, 1981, 0.00, 0.00
46570, 1981, 0.00, 0.00
46572, 1981, 0.00, 0.00
46574, 1981, 0.00, 0.00
46576, 1981, 0.00, 0.00
46578, 1981, 0.00, 0.00
46580, 1981, 0.00, 0.00
46582, 1981, 0.00, 0.00
46584, 1981, 0.00, 0.00
46586, 1981, 0.00, 0.00
46588, 1981, 0.00, 0.00
46590, 1981, 0.00, 0.00
46592, 1981, 0.00, 0.00
46594, 1981, 0.00, 0.00
46596, 1981, 0.00, 0.00
46598, 1981, 0.00, 0.00
46600, 1981, 0.00, 0.00
46602, 1981, 0.00, 0.00
46604, 1981, 0.00, 0.00
46606, 1981, 0.00, 0.00
46608, 1981, 0.00, 0.00
46610, 1981, 0.00, 0.00
46612, 1981, 0.00, 0.00
46614, 1981, 0.00, 0.00
46616, 1981, 0.00, 0.00
46618, 1981, 0.00, 0.00
46620, 1981, 0.00, 0.00
46622, 1981, 0.00, 0.00
46624, 1981, 0.00, 0.00
46626, 1981, 0.00, 0.00
46628, 1981, 0.00, 0.00
46630, 1981, 0.00, 0.00
46632, 1981, 0.00, 0.00
46634, 1981, 0.00, 0.00
46636, 1981, 0.00, 0.00
46638, 1981, 0.00, 0.00
46640, 1981, 0.00, 0.00
46642, 1981, 0.00, 0.00
46644, 1981, 0.00, 0.00
46646, 1981, 0.00, 0.00
46648, 1981, 0.00, 0.00
46650, 1981, 0.00, 0.00
46652, 1981, 0.00, 0.00
46654, 1981, 0.00, 0.00
46656, 1981, 0.00, 0.00
46658, 1981, 0.00, 0.00
46660, 1981, 0.00, 0.00
46662, 1981, 0.00, 0.00
46664, 1981, 0.00, 0.00
46666, 1981, 0.00, 0.00
46668, 1981, 0.00, 0.00
46670, 1981, 0.00, 0.00
46672, 1981, 0.00, 0.00
46674, 1981, 0.00, 0.00
46676, 1981, 0.00, 0.00
46678, 1981, 0.00, 0.00
46680, 1981, 0.00, 0.00
46682, 1981, 0.00, 0.00
46684, 1981, 0.00, 0.00
46686, 1981, 0.00, 0.00
46688, 1981, 0.00, 0.00
46690, 1981, 0.00, 0.00
46692, 1981, 0.00, 0.00
46694, 1981, 0.00, 0.00
46696, 1981, 0.00, 0.00
46698, 1981, 0.00, 0.00
46700, 1981, 0.00, 0.00
46702, 1981, 0.00, 0.00
46704, 1981, 0.00, 0.00
46706, 1981, 0.00, 0.00
46708, 1981, 0.00, 0.00
46710, 1981, 0.00, 0.00
46712, 1981, 0.00, 0.00
46714, 1981, 0.00, 0.00
46716, 1981, 0.00, 0.00
46718, 1981, 0.00, 0.00
46720, 1981, 0.00, 0.00
46722, 1981, 0.00, 0.00
46724, 1981, 0.00, 0.00
46726, 1981, 0.00, 0.00
46728, 1981, 0.00, 0.00
46730, 1981, 0.00, 0.00
46732, 1981, 0.00, 0.00
46734, 1981, 0.00, 0.00
46736, 1981, 0.00, 0.00
46738, 1981, 0.00, 0.00
46740, 1981, 0.00, 0.00
46742, 1981, 0.00, 0.00
46744, 1981, 0.00, 0.00
46746, 1981, 0.00, 0.00
46748, 1981, 0.00, 0.00
46750, 1981, 0.00, 0.00
46752, 1981, 0.00, 0.00
46754, 1981, 0.00, 0.00
46756, 1981, 0.00, 0.00
46758, 1981, 0.00, 0.00
46760, 1981, 0.00, 0.00
46762, 1981, 0.00, 0.00
46764, 1981, 0.00, 0.00
46766, 1981, 0.00, 0.00
46768, 1981, 0.00, 0.00
46770, 1981, 0.00, 0.00
46772, 1981, 0.00, 0.00
46774, 1981, 0.00, 0.00
46776, 1981, 0.00, 0.00
46778, 1981, 0.00, 0.00
46780, 1981, 0.00, 0.00
46782, 1981, 0.00, 0.00
46784, 1981, 0.00, 0.00
46786, 1981, 0.00, 0.00
46788, 1981, 0.00, 0.00
46790, 1981, 0.00, 0.00
46792, 1981, 0.00, 0.00
46794, 1981, 0.00, 0.00
46796, 1981, 0.00, 0.00
46798, 1981, 0.00, 0.00
46800, 1981, 0.00, 0.00
46802, 1981, 0.00, 0.00
46804, 1981, 0.00, 0.00
46806, 1981, 0.00, 0.00
46808, 1981, 0.00, 0.00
46810, 1981, 0.00, 0.00
46812, 1981, 0.00, 0.00
46814, 1981, 0.00, 0.00
46816, 1981, 0.00, 0.00
46818, 1981, 0.00, 0.00
46820, 1981, 0.00, 0.00
46822, 1981, 0.00, 0.00
46824, 1981, 0.00, 0.00
46826, 1981, 0.00, 0.00
46828, 1981, 0.00, 0.00
46830, 1981, 0.00, 0.00
46832, 1981, 0.00, 0.00
46834, 1981, 0.00, 0.00
46836, 1981, 0.00, 0.00
46838, 1981, 0.00, 0.00
46840, 1981, 0.00, 0.00
46842, 1981, 0.00, 0.00
46844, 1981, 0.00, 0.00
46846, 1981, 0.00, 0.00
46848, 1981, 0.00, 0.00
46850, 1981, 0.00, 0.00
46852, 1981, 0.00, 0.00
46854, 1981, 0.00, 0.00
46856, 1981, 0.00, 0.00
46858, 1981, 0.00, 0.00
46860, 1981, 0.00, 0.00
46862, 1981, 0.00, 0.00
46864, 1981, 0.00, 0.00
46866, 1981, 0.00, 0.00
46868, 1981, 0.00, 0.00
46870, 1981, 0.00, 0.00
46872, 1981, 0.00, 0.00
46874, 1981, 0.00, 0.00
46876, 1981, 0.00, 0.00
46878, 1981, 0.00, 0.00
46880, 1981, 0.00, 0.00
46882, 1981, 0.00, 0.00
46884, 1981, 0.00, 0.00
46886, 1981, 0.00, 0.00
46888, 1981, 0.00, 0.00
46890, 1981, 0.00, 0.00
46892, 1981, 0.00, 0.00
46894, 1981, 0.00, 0.00
46896, 1981, 0.00, 0.00
46898, 1981, 0.00, 0.00
46900, 1981, 0.00, 0.00
46902, 1981, 0.00, 0.00
46904, 1981, 0.00, 0.00
46906, 1981, 0.00, 0.00
46908, 1981, 0.00, 0.00
46910, 1981, 0.00, 0.00
46912, 1981, 0.00, 0.00
46914, 1981, 0.00, 0.00
46916, 1981, 0.00, 0.00
46918, 1981, 0.00, 0.00
46920, 1981, 0.00, 0.00
46922, 1981, 0.00, 0.00
46924, 1981, 0.00, 0.00
46926, 1981, 0.00, 0.00
46928, 1981, 0.00, 0.00
46930, 1981, 0.00, 0.00
46932, 1981, 0.00, 0.00
46934, 1981, 0.00, 0.00
46936, 1981, 0.00, 0.00
46938, 1981, 0.00, 0.00
46940, 1981, 0.00, 0.00
46942, 1981, 0.00, 0.00
46944, 1981, 0.00, 0.00
46946, 1981, 0.00, 0.00
46948, 1981, 0.00, 0.00
46950, 1981, 0.00, 0.00
46952, 1981, 0.00, 0.00
46954, 1981, 0.00, 0.00
46956, 1981, 0.00, 0.00
46958, 1981, 0.00, 0.00
46960, 1981, 0.00, 0.00
46962, 1981, 0.00, 0.00
46964, 1981, 0.00, 0.00
46966, 1981, 0.00, 0.00
46968, 1981, 0.00, 0.00
46970, 1981, 0.00, 0.00
46972, 1981, 0.00, 0.00
46974, 1981, 0.00, 0.00
46976, 1981, 0.00, 0.00
46978, 1981, 0.00, 0.00
46980, 1981, 0.00, 0.00
46982, 1981, 0.00, 0.00
46984, 1981, 0.00, 0.00
46986, 1981, 0.00, 0.00
46988, 1981, 0.00, 0.00
46990, 1981, 0.00, 0.00
46992, 1981, 0.00, 0.00
46994, 1981, 0.00, 0.00
46996, 1981, 0.00, 0.00
46998, 1981, 0.00, 0.00
47000, 1981, 0.00, 0.00
47002, 1981, 0.00, 0.00
47004, 1981, 0.00, 0.00
47006, 1981, 0.00, 0.00
47008, 1981, 0.00, 0.00
47010, 1981, 0.00, 0.00
47012, 1981, 0.00, 0.00
47014, 1981, 0.00, 0.00
47016, 1981, 0.00, 0.00
47018, 1981, 0.00, 0.00
47020, 1981, 0.00, 0.00
47022, 1981, 0.00, 0.00
47024, 1981, 0.00, 0.00
47026, 1981, 0.00, 0.00
47028, 1981, 0.00, 0.00
47030, 1981, 0.00, 0.00
47032, 1981, 0.00, 0.00
47034, 1981, 0.00, 0.00
47036, 1981, 0.00, 0.00
47038, 1981, 0.00, 0.00
47040, 1981, 0.00, 0.00
47042, 1981, 0.00, 0.00
47044, 1981, 0.00, 0.00
47046, 1981, 0.00, 0.00
47048, 1981, 0.00, 0.00
47050, 1981, 0.00, 0.00
47052, 1981, 0.00, 0.00
47054, 1981, 0.00, 0.00
47056, 1981, 0.00, 0.00
47058, 1981, 0.00, 0.00
47060, 1981, 0.00, 0.00
47062, 1981, 0.00, 0.00
47064, 1981, 0.00, 0.00
47066, 1981, 0.00, 0.00
47068, 1981, 0.00, 0.00
47070, 1981, 0.00, 0.00
47072, 1981, 0.00, 0.00
47074, 1981, 0.00, 0.00
47076, 1981, 0.00, 0.00
47078, 1981, 0.00, 0.00
47080, 1981, 0.00, 0.00
47082, 1981, 0.00, 0.00
47084, 1981, 0.00, 0.00
47086, 1981, 0.00, 0.00
47088, 1981, 0.00, 0.00
47090, 1981, 0.00, 0.00
47092, 1981, 0.00, 0.00
47094, 1981, 0.00, 0.00
47096, 1981, 0.00, 0.00
47098, 1981, 0.00, 0.00
47100, 1981, 0.00, 0.00
47102, 1981, 0.00, 0.00
47104, 1981, 0.00, 0.00
47106, 1981, 0.00, 0.00
47108, 1981, 0.00, 0.00
47110, 1981, 0.00, 0.00
47112, 1981, 0.00, 0.00
47114, 1981, 0.00, 0.00
47116, 1981, 0.00, 0.00
47118, 1981, 0.00, 0.00
47120, 1981, 0.00, 0.00
47122, 1981, 0.00, 0.00
47124, 1981, 0.00, 0.00
47126, 1981, 0.00, 0.00
47128, 1981, 0.00, 0.00
47130, 1981, 0.00, 0.00
47132, 1981, 0.00, 0.00
47134, 1981, 0.00, 0.00
47136, 1981, 0.00, 0.00
47138, 1981, 0.00, 0.00
47140, 1981, 0.00, 0.00
47142, 1981, 0.00, 0.00
47144, 1981, 0.00, 0.00
47146, 1981, 0.00, 0.00
47148, 1981, 0.00, 0.00
47150, 1981, 0.00, 0.00
47152, 1981, 0.00, 0.00
47154, 1981, 0.00, 0.00
47156, 1981, 0.00, 0.00
47158, 1981, 0.00, 0.00
47160, 1981, 0.00, 0.00
47162, 1981, 0.00, 0.00
47164, 1981, 0.00, 0.00
47166, 1981, 0.00, 0.00
47168, 1981, 0.00, 0.00
47170, 1981, 0.00, 0.00
47172, 1981, 0.00, 0.00
47174, 1981, 0.00, 0.00
47176, 1981, 0.00, 0.00
47178, 1981, 0.00, 0.00
47180, 1981, 0.00, 0.00
47182, 1981, 0.00, 0.00
47184, 1981, 0.00, 0.00
47186, 1981, 0.00, 0.00
47188, 1981, 0.00, 0.00
47190, 1981, 0.00, 0.00
47192, 1981, 0.00, 0.00
47194, 1981, 0.00, 0.00
47196, 1981, 0.00, 0.00
47198, 1981, 0.00, 0.00
47200, 1981, 0.00, 0.00
47202, 1981, 0.00, 0.00
47204, 1981, 0.00, 0.00
47206, 1981, 0.00, 0.00
47208, 1981, 0.00, 0.00
47210, 1981, 0.00, 0.00
47212, 1981, 0.00, 0.00
47214, 1981, 0.00, 0.00
47216, 1981, 0.00, 0.00
47218, 1981, 0.00, 0.00
47220, 1981, 0.00, 0.00
47222, 1981, 0.00, 0.00
47224, 1981, 0.00, 0.00
47226, 1981, 0.00, 0.00
47228, 1981, 0.00, 0.00
47230, 1981, 0.00, 0.00
47232, 1981, 0.00, 0.00
47234, 1981, 0.00, 0.00
47236, 1981, 0.00, 0.00
47238, 1981, 0.00, 0.00
47240, 1981, 0.00, 0.00
47242, 1981, 0.00, 0.00
47244, 1981, 0.00, 0.00
47246, 1981, 0.00, 0.00
47248, 1981, 0.00, 0.00
47250, 1981, 0.00, 0.00
47252, 1981, 0.00, 0.00
47254, 1981, 0.00, 0.00
47256, 1981, 0.00, 0.00
47258, 1981, 0.00, 0.00
47260, 1981, 0.00, 0.00
47262, 1981, 0.00, 0.00
47264, 1981, 0.00, 0.00
47266, 1981, 0.00, 0.00
47268, 1981, 0.00, 0.00
47270, 1981, 0.00, 0.00
47272, 1981, 0.00, 0.00
47274, 1981, 0.00, 0.00
47276, 1981, 0.00, 0.00
47278, 1981, 0.00, 0.00
47280, 1981, 0.00, 0.00
47282, 1981, 0.00, 0.00
47284, 1981, 0.00, 0.00
47286, 1981, 0.00, 0.00
47288, 1981, 0.00, 0.00
47290, 1981, 0.00, 0.00
47292, 1981, 0.00, 0.00
47294, 1981, 0.00, 0.00
47296, 1981, 0.00, 0.00
47298, 1981, 0.00, 0.00
47300, 1981, 0.00, 0.00
47302, 1981, 0.00, 0.00
47304, 1981, 0.00, 0.00
47306, 1981, 0.00, 0.00
47308, 1981, 0.00, 0.00
47310, 1981, 0.00, 0.00
47312, 1981, 0.00, 0.00
47314, 1981, 0.00, 0.00
47316, 1981, 0.00, 0.00
47318, 1981, 0.00, 0.00
47320, 1981, 0.00, 0.00
47322, 1981, 0.00, 0.00
47324, 1981, 0.00, 0.00
47326, 1981, 0.00, 0.00
47328, 1981, 0.00, 0.00
47330, 1981, 0.00, 0.00
47332, 1981, 0.00, 0.00
47334, 1981, 0.00, 0.00
47336, 1981, 0.00, 0.00
47338, 1981, 0.00, 0.00
47340, 1981, 0.00, 0.00
47342, 1981, 0.00, 0.00
47344, 1981, 0.00, 0.00
47346, 1981, 0.00, 0.00
47348, 1981, 0.00, 0.00
47350, 1981, 0.00, 0.00
47352, 1981, 0.00, 0.00
47354, 1981, 0.00, 0.00
47356, 1981, 0.00, 0.00
47358, 1981, 0.00, 0.00
47360, 1981, 0.00, 0.00
47362, 1981, 0.00, 0.00
47364, 1981, 0.00, 0.00
47366, 1981, 0.00, 0.00
47368, 1981, 0.00, 0.00
47370, 1981, 0.00, 0.00
47372, 1981, 0.00, 0.00
47374, 1981, 0.00, 0.00
47376, 1981, 0.00, 0.00
47378, 1981, 0.00, 0.00
47380, 1981, 0.00, 0.00
47382, 1981, 0.00, 0.00
47384, 1981, 0.00, 0.00
47386, 1981, 0.00, 0.00
47388, 1981, 0.00, 0.00
47390, 1981, 0.00, 0.00
47392, 1981, 0.00, 0.00
47394, 1981, 0.00, 0.00
47396, 1981, 0.00, 0.00
47398, 1981, 0.00, 0.00
47400, 1981, 0.00, 0.00
47402, 1981, 0.00, 0.00
47404, 1981, 0.00, 0.00
47406, 1981, 0.00, 0.00
47408, 1981, 0.00, 0.00
47410, 1981, 0.00, 0.00
47412, 1981, 0.00, 0.00
47414, 1981, 0.00, 0.00
47416, 1981, 0.00, 0.00
47418, 1981, 0.00, 0.00
47420, 1981, 0.00, 0.00
47422, 1981, 0.00, 0.00
47424, 1981, 0.00, 0.00
47426, 1981, 0.00, 0.00
47428, 1981, 0.00, 0.00
47430, 1981, 0.00, 0.00
47432, 1981, 0.00, 0.00
47434, 1981, 0.00, 0.00
47436, 1981, 0.00, 0.00
47438, 1981, 0.00, 0.00
47440, 1981, 0.00, 0.00
47442, 1981, 0.00, 0.00
47444, 1981, 0.00, 0.00
47446, 1981, 0.00, 0.00
47448, 1981, 0.00, 0.00
47450, 1981, 0.00, 0.00
47452, 1981, 0.00, 0.00
47454, 1981, 0.00, 0.00
47456, 1981, 0.00, 0.00
47458, 1981, 0.00, 0.00
47460, 1981, 0.00, 0.00
47462, 1981, 0.00, 0.00
47464, 1981, 0.00, 0.00
47466, 1981, 0.00, 0.00
47468, 1981, 0.00, 0.00
47470, 1981, 0.00, 0.00
47472, 1981, 0.00, 0.00
47474, 1981, 0.00, 0.00
47476, 1981, 0.00, 0.00
47478, 1981, 0.00, 0.00
47480, 1981, 0.00, 0.00
47482, 1981, 0.00, 0.00
47484, 1981, 0.00, 0.00
47486, 1981, 0.00, 0.00
47488, 1981, 0.00, 0.00
47490, 1981, 0.00, 0.00
47492, 1981, 0.00, 0.00
47494, 1981, 0.00, 0.00
47496, 1981, 0.00, 0.00
47498, 1981, 0.00, 0.00
47500, 1981, 0.00, 0.00
47502, 1981, 0.00, 0.00
47504, 1981, 0.00, 0.00
47506, 1981, 0.00, 0.00
47508, 1981, 0.00, 0.00
47510, 1981, 0.00, 0.00
47512, 1981, 0.00, 0.00
47514, 1981, 0.00, 0.00
47516, 1981, 0.00, 0.00
47518, 1981, 0.00, 0.00
47520, 1981, 0.00, 0.00
47522, 1981, 0.00, 0.00
47524, 1981, 0.00, 0.00
47526, 1981, 0.00, 0.00
47528, 1981, 0.00, 0.00
47530, 1981, 0.00, 0.00
47532, 1981, 0.00, 0.00
47534, 1981, 0.00, 0.00
47536, 1981, 0.00, 0.00
47538, 1981, 0.00, 0.00
47540, 1981, 0.00, 0.00
47542, 1981, 0.00, 0.00
47544, 1981, 0.00, 0.00
47546, 1981, 0.00, 0.00
47548, 1981, 0.00, 0.00
47550, 1981, 0.00, 0.00
47552, 1981, 0.00, 0.00
47554, 1981, 0.00, 0.00
47556, 1981, 0.00, 0.00
47558, 1981, 0.00, 0.00
47560, 1981, 0.00, 0.00
47562, 1981, 0.00, 0.00
47564, 1981, 0.00, 0.00
47566, 1981, 0.00, 0.00
47568, 1981, 0.00, 0.00
47570, 1981, 0.00, 0.00
47572, 1981, 0.00, 0.00
47574, 1981, 0.00, 0.00
47576, 1981, 0.00, 0.00
47578, 1981, 0.00, 0.00
47580, 1981, 0.00, 0.00
47582, 1981, 0.00, 0.00
47584, 1981, 0.00, 0.00
47586, 1981, 0.00, 0.00
47588, 1981, 0.00, 0.00
47590, 1981, 0.00, 0.00
47592, 1981, 0.00, 0.00
47594, 1981, 0.00, 0.00
47596, 1981, 0.00, 0.00
47598, 1981, 0.00, 0.00
47600, 1981, 0.00, 0.00
47602, 1981, 0.00, 0.00
47604, 1981, 0.00, 0.00
47606, 1981, 0.00, 0.00
47608, 1981, 0.00, 0.00
47610, 1981, 0.00, 0.00
47612, 1981, 0.00, 0.00
47614, 1981, 0.00, 0.00
47616, 1981, 0.00, 0.00
47618, 1981, 0.00, 0.00
47620, 1981, 0.00, 0.00
47622, 1981, 0.00, 0.00
47624, 1981, 0.00, 0.00
47626, 1981, 0.00, 0.00
47628, 1981, 0.00, 0.00
47630, 1981, 0.00, 0.00
47632, 1981, 0.00, 0.00
47634, 1981, 0.00, 0.00
47636, 1981, 0.00, 0.00
47638, 1981, 0.00, 0.00
47640, 1981, 0.00, 0.00
47642, 1981, 0.00, 0.00
47644, 1981, 0.00, 0.00
47646, 1981, 0.00, 0.00
47648, 1981, 0.00, 0.00
47650, 1981, 0.00, 0.00
47652, 1981, 0.00, 0.00
47654, 1981, 0.00, 0.00
47656, 1981, 0.00, 0.00
47658, 1981, 0.00, 0.00
47660, 1981, 0.00, 0.00
47662, 1981, 0.00, 0.00
47664, 1981, 0.00, 0.00
47666, 1981, 0.00, 0.00
47668, 1981, 0.00, 0.00
47670, 1981, 0.00, 0.00
47672, 1981, 0.00, 0.00
47674, 1981, 0.00, 0.00
47676, 1981, 0.00, 0.00
47678, 1981, 0.00, 0.00
47680, 1981, 0.00, 0.00
47682, 1981, 0.00, 0.00
47684, 1981, 0.00, 0.00
47686, 1981, 0.00, 0.00
47688, 1981, 0.00, 0.00
47690, 1981, 0.00, 0.00
47692, 1981, 0.00, 0.00
47694, 1981, 0.00, 0.00
47696, 1981, 0.00, 0.00
47698, 1981, 0.00, 0.00
47700, 1981, 0.00, 0.00
47702, 1981, 0.00, 0.00
47704, 1981, 0.00, 0.00
47706, 1981, 0.00, 0.00
47708, 1981, 0.00, 0.00
47710, 1981, 0.00, 0.00
47712, 1981, 0.00, 0.00
47714, 1981, 0.00, 0.00
47716, 1981, 0.00, 0.00
47718, 1981, 0.00, 0.00
47720, 1981, 0.00, 0.00
47722, 1981, 0.00, 0.00
47724, 1981, 0.00, 0.00
47726, 1981, 0.00, 0.00
47728, 1981, 0.00, 0.00
47730, 1981, 0.00, 0.00
47732, 1981, 0.00, 0.00
47734, 1981, 0.00, 0.00
47736, 1981, 0.00, 0.00
47738, 1981, 0.00, 0.00
47740, 1981, 0.00, 0.00
47742, 1981, 0.00, 0.00
47744, 1981, 0.00, 0.00
47746, 1981, 0.00, 0.00
47748, 1981, 0.00, 0.00
47750, 1981, 0.00, 0.00
47752, 1981, 0.00, 0.00
47754, 1981, 0.00, 0.00
47756, 1981, 0.00, 0.00
47758, 1981, 0.00, 0.00
47760, 1981, 0.00, 0.00
47762, 1981, 0.00, 0.00
47764, 1981, 0.00, 0.00
47766, 1981, 0.00, 0.00
47768, 1981, 0.00, 0.00
47770, 1981, 0.00, 0.00
47772, 1981, 0.00, 0.00
47774, 1981, 0.00, 0.00
47776, 1981, 0.00, 0.00
47778, 1981, 0.00, 0.00
47780, 1981, 0.00, 0.00
47782, 1981, 0.00, 0.00
47784, 1981, 0.00, 0.00
47786, 1981, 0.00, 0.00
47788, 1981, 0.00, 0.00
47790, 1981, 0.00, 0.00
47792, 1981, 0.00, 0.00
47794, 1981, 0.00, 0.00
47796, 1981, 0.00, 0.00
47798, 1981, 0.00, 0.00
47800, 1981, 0.00, 0.00
47802, 1981, 0.00, 0.00
47804, 1981, 0.00, 0.00
47806, 1981, 0.00, 0.00
47808, 1981, 0.00, 0.00
47810, 1981, 0.00, 0.00
47812, 1981, 0.00, 0.00
47814, 1981, 0.00, 0.00
47816, 1981, 0.00, 0.00
47818, 1981, 0.00, 0.00
47820, 1981, 0.00, 0.00
47822, 1981, 0.00, 0.00
47824, 1981, 0.00, 0.00
47826, 1981, 0.00, 0.00
47828, 1981, 0.00, 0.00
47830, 1981, 0.00, 0.00
47832, 1981, 0.00, 0.00
47834, 1981, 0.00, 0.00
47836, 1981, 0.00, 0.00
47838, 1981, 0.00, 0.00
47840, 1981, 0.00, 0.00
47842, 1981, 0.00, 0.00
47844, 1981, 0.00, 0.00
47846, 1981, 0.00, 0.00
47848, 1981, 0.00, 0.00
47850, 1981, 0.00, 0.00
47852, 1981, 0.00, 0.00
47854, 1981, 0.00, 0.00
47856, 1981, 0.00, 0.00
47858, 1981, 0.00, 0.00
47860, 1981, 0.00, 0.00
47862, 1981, 0.00, 0.00
47864, 1981, 0.00, 0.00
47866, 1981, 0.00, 0.00
47868, 1981, 0.00, 0.00
47870, 1981, 0.00, 0.00
47872, 1981, 0.00, 0.00
47874, 1981, 0.00, 0.00
47876, 1981, 0.00, 0.00
47878, 1981, 0.00, 0.00
47880, 1981, 0.00, 0.00
47882, 1981, 0.00, 0.00
47884, 1981, 0.00, 0.00
47886, 1981, 0.00, 0.00
47888, 1981, 0.00, 0.00
47890, 1981, 0.00, 0.00
47892, 1981, 0.00, 0.00
47894, 1981, 0.00, 0.00
47896, 1981, 0.00, 0.00
47898, 1981, 0.00, 0.00
47900, 1981, 0.00, 0.00
47902, 1981, 0.00, 0.00
47904, 1981, 0.00, 0.00
47906, 1981, 0.00, 0.00
47908, 1981, 0.00, 0.00
47910, 1981, 0.00, 0.00
47912, 1981, 0.00, 0.00
47914, 1981, 0.00, 0.00
47916, 1981, 0.00, 0.00
47918, 1981, 0.00, 0.00
47920, 1981, 0.00, 0.00
47922, 1981, 0.00, 0.00
47924, 1981, 0.00, 0.00
47926, 1981, 0.00, 0.00
47928, 1981, 0.00, 0.00
47930, 1981, 0.00, 0.00
47932, 1981, 0.00, 0.00
47934, 1981, 0.00, 0.00
47936, 1981, 0.00, 0.00
47938, 1981, 0.00, 0.00
47940, 1981, 0.00, 0.00
47942, 1981, 0.00, 0.00
47944, 1981, 0.00, 0.00
47946, 1981, 0.00, 0.00
47948, 1981, 0.00, 0.00
47950, 1981, 0.00, 0.00
47952, 1981, 0.00, 0.00
47954, 1981, 0.00, 0.00
47956, 1981, 0.00, 0.00
47958, 1981, 0.00, 0.00
47960, 1981, 0.00, 0.00
47962, 1981, 0.00, 0.00
47964, 1981, 0.00, 0.00
47966, 1981, 0.00, 0.00
47968, 1981, 0.00, 0.00
47970, 1981, 0.00, 0.00
47972, 1981, 0.00, 0.00
47974, 1981, 0.00, 0.00
47976, 1981, 0.00, 0.00
47978, 1981, 0.00, 0.00
47980, 1981, 0.00, 0.00
47982, 1981, 0.00, 0.00
47984, 1981, 0.00, 0.00
47986, 1981, 0.00, 0.00
47988, 1981, 0.00, 0.00
47990, 1981, 0.00, 0.00
47992, 1981, 0.00, 0.00
47994, 1981, 0.00, 0.00
47996, 1981, 0.00, 0.00
47998, 1981, 0.00, 0.00
48000, 1981, 0.00, 0.00
48002, 1981, 0.00, 0.00
48004, 1981, 0.00, 0.00
48006, 1981, 0.00, 0.00
48008, 1981, 0.00, 0.00
48010, 1981, 0.00, 0.00
48012, 1981, 0.00, 0.00
48014, 1981, 0.00, 0.00
48016, 1981, 0.00, 0.00
48018, 1981, 0.00, 0.00
48020, 1981, 0.00, 0.00
48022, 1981, 0.00, 0.00
48024, 1981, 0.00, 0.00
48026, 1981, 0.00, 0.00
48028, 1981, 0.00, 0.00
48030, 1981, 0.00, 0.00
48032, 1981, 0.00, 0.00
48034, 1981, 0.00, 0.00
48036, 1981, 0.00, 0.00
48038, 1981, 0.00, 0.00
48040, 1981, 0.00, 0.00
48042, 1981, 0.00, 0.00
48044, 1981, 0.00, 0.00
48046, 1981, 0.00, 0.00
48048, 1981, 0.00, 0.00
48050, 1981, 0.00, 0.00
48052, 1981, 0.00, 0.00
48054, 1981, 0.00, 0.00
48056, 1981, 0.00, 0.00
48058, 1981, 0.00, 0.00
48060, 1981, 0.00, 0.00
48062, 1981, 0.00, 0.00
48064, 1981, 0.00, 0.00
48066, 1981, 0.00, 0.00
48068, 1981, 0.00, 0.00
48070, 1981, 0.00, 0.00
48072, 1981, 0.00, 0.00
48074, 1981, 0.00, 0.00
48076, 1981, 0.00, 0.00
48078, 1981, 0.00, 0.00
48080, 1981, 0.00, 0.00
48082, 1981, 0.00, 0.00
48084, 1981, 0.00, 0.00
48086, 1981, 0.00, 0.00
48088, 1981, 0.00, 0.00
48090, 1981, 0.00, 0.00
48092, 1981, 0.00, 0.00
48094, 1981, 0.00, 0.00
48096, 1981, 0.00, 0.00
48098, 1981, 0.00, 0.00
48100, 1981, 0.00, 0.00
48102, 1981, 0.00, 0.00
48104, 1981, 0.00, 0.00
48106, 1981, 0.00, 0.00
48108, 1981, 0.00, 0.00
48110, 1981, 0.00, 0.00
48112, 1981, 0.00, 0.00
48114, 1981, 0.00, 0.00
48116, 1981, 0.00, 0.00
48118, 1981, 0.00, 0.00
48120, 1981, 0.00, 0.00
48122, 1981, 0.00, 0.00
